date,away_team,home_team,away_score,home_score,away_ml,home_ml,open_spread,close_spread,open_total,close_total,season
2011-09-25,Houston,NewOrleans,33,40,160,-180,4.5,4.0,52.0,51.0,2011-12
2011-09-25,NYGiants,Philadelphia,29,16,305,-370,7.5,8.0,48.5,46.5,2011-12
2011-09-25,Miami,Cleveland,16,17,-130,110,3.0,2.0,41.0,42.5,2011-12
2011-09-25,Denver,Tennessee,14,17,250,-300,4.5,7.0,41.0,44.0,2011-12
2011-09-25,Detroit,Minnesota,26,23,-165,145,4.0,3.0,44.5,45.0,2011-12
2011-09-25,Jacksonville,Carolina,10,16,155,-175,3.0,3.5,41.5,43.5,2011-12
2011-09-25,KansasCity,SanDiego,17,20,625,-850,15.0,14.0,44.5,45.0,2011-12
2011-09-25,NYJets,Oakland,24,34,-135,115,3.5,3.0,42.0,40.0,2011-12
2011-09-25,Baltimore,St.Louis,37,7,-240,200,3.5,6.0,41.5,42.0,2011-12
2011-09-25,Atlanta,TampaBay,13,16,102,-113,1.0,1.0,45.5,45.0,2011-12
2011-09-25,Arizona,Seattle,10,13,-160,140,3.0,3.0,41.0,43.0,2011-12
2011-09-25,GreenBay,Chicago,27,17,-220,180,3.5,5.0,46.0,45.5,2011-12
2011-09-25,Pittsburgh,Indianapolis,23,20,-650,475,11.0,11.5,38.5,40.0,2011-12
2011-09-26,Washington,Dallas,16,18,150,-170,4.0,3.5,45.0,45.0,2011-12
2011-10-02,Detroit,Dallas,34,30,115,-135,1.5,2.5,46.5,46.5,2011-12
2011-10-02,NewOrleans,Jacksonville,23,10,-390,315,7.0,9.0,47.0,45.0,2011-12
2011-10-02,SanFrancisco,Philadelphia,24,23,390,-490,7.0,10.0,44.0,43.5,2011-12
2011-10-02,Washington,St.Louis,17,10,-155,135,1.0,3.0,42.5,44.0,2011-12
2011-10-02,Tennessee,Cleveland,31,13,118,-130,1.0,1.5,37.0,37.5,2011-12
2011-10-02,Buffalo,Cincinnati,20,23,-150,130,3.0,3.0,44.0,43.0,2011-12
2011-10-02,Minnesota,KansasCity,17,22,-165,145,1.0,3.0,40.0,40.0,2011-12
2011-10-02,Carolina,Chicago,29,34,250,-300,6.0,7.0,44.0,42.0,2011-12
2011-10-02,Pittsburgh,Houston,10,17,170,-200,3.0,4.0,45.5,46.5,2011-12
2011-10-02,Atlanta,Seattle,30,28,-260,220,4.0,6.0,41.0,39.5,2011-12
2011-10-02,NYGiants,Arizona,31,27,-107,-103,3.0,1.5,44.5,45.5,2011-12
2011-10-02,Miami,SanDiego,16,26,250,-300,9.0,7.0,46.5,45.0,2011-12
2011-10-02,Denver,GreenBay,23,49,475,-650,13.0,12.5,48.0,46.5,2011-12
2011-10-02,NewEngland,Oakland,31,19,-270,230,4.5,6.5,52.0,55.5,2011-12
2011-10-02,NYJets,Baltimore,17,34,200,-240,3.5,5.0,39.5,43.0,2011-12
2011-10-03,Indianapolis,TampaBay,17,24,400,-500,10.0,10.0,41.5,40.5,2011-12
2011-10-09,KansasCity,Indianapolis,28,24,110,-130,2.0,0.0,38.5,37.5,2011-12
2011-10-09,Arizona,Minnesota,10,34,170,-200,3.0,3.5,43.0,44.5,2011-12
2011-10-09,Philadelphia,Buffalo,24,31,-165,145,3.0,3.0,48.5,52.5,2011-12
2011-10-09,Oakland,Houston,25,20,185,-225,5.5,4.5,49.0,48.0,2011-12
2011-10-09,NewOrleans,Carolina,30,27,-300,240,6.5,7.5,51.5,51.5,2011-12
2011-10-09,Cincinnati,Jacksonville,30,20,-135,115,2.5,1.5,35.5,36.5,2011-12
2011-10-09,Tennessee,Pittsburgh,17,38,160,-180,6.5,3.0,41.0,40.0,2011-12
2011-10-09,Seattle,NYGiants,36,25,400,-500,10.0,10.5,41.5,43.5,2011-12
2011-10-09,TampaBay,SanFrancisco,3,48,125,-145,2.5,2.5,41.0,41.0,2011-12
2011-10-09,NYJets,NewEngland,21,30,290,-360,8.0,9.0,50.0,50.5,2011-12
2011-10-09,SanDiego,Denver,29,24,-200,170,6.0,3.5,47.0,47.5,2011-12
2011-10-09,GreenBay,Atlanta,25,14,-255,205,4.0,6.0,53.0,53.5,2011-12
2011-10-10,Chicago,Detroit,13,24,250,-300,6.0,7.0,46.5,47.5,2011-12
2011-10-16,St.Louis,GreenBay,3,24,700,-1000,14.5,14.0,48.0,47.0,2011-12
2011-10-16,Jacksonville,Pittsburgh,13,17,450,-600,13.0,12.0,38.5,40.0,2011-12
2011-10-16,Philadelphia,Washington,20,13,-150,130,1.5,3.0,47.5,46.5,2011-12
2011-10-16,SanFrancisco,Detroit,25,19,190,-230,5.0,5.0,47.0,45.0,2011-12
2011-10-16,Carolina,Atlanta,17,31,160,-180,6.0,3.5,51.0,49.5,2011-12
2011-10-16,Indianapolis,Cincinnati,17,27,200,-240,7.0,4.5,38.0,40.5,2011-12
2011-10-16,Buffalo,NYGiants,24,27,165,-185,3.0,3.0,48.5,49.0,2011-12
2011-10-16,Houston,Baltimore,14,29,250,-300,5.5,7.0,45.0,43.5,2011-12
2011-10-16,Cleveland,Oakland,17,24,250,-300,7.0,6.5,44.0,44.5,2011-12
2011-10-16,Dallas,NewEngland,16,20,250,-300,7.0,6.5,54.0,54.5,2011-12
2011-10-16,NewOrleans,TampaBay,20,26,-275,235,5.0,6.5,49.0,50.0,2011-12
2011-10-16,Minnesota,Chicago,10,39,110,-130,3.0,1.5,43.0,42.0,2011-12
2011-10-17,Miami,NYJets,6,24,315,-390,9.0,7.5,41.0,41.5,2011-12
2011-10-23,Chicago,TampaBay,24,18,-130,110,1.5,2.0,42.5,44.0,2011-12
2011-10-23,Washington,Carolina,20,33,120,-140,3.0,2.5,44.5,44.5,2011-12
2011-10-23,SanDiego,NYJets,21,27,-130,110,0.0,1.0,45.5,43.5,2011-12
2011-10-23,Seattle,Cleveland,3,6,165,-190,3.0,3.0,40.0,41.0,2011-12
2011-10-23,Houston,Tennessee,41,7,120,-140,3.0,2.5,43.0,44.0,2011-12
2011-10-23,Denver,Miami,18,15,-135,115,3.0,1.0,42.5,41.5,2011-12
2011-10-23,Atlanta,Detroit,23,16,175,-210,4.5,4.5,48.5,47.0,2011-12
2011-10-23,KansasCity,Oakland,28,0,165,-190,3.5,3.5,42.0,41.5,2011-12
2011-10-23,Pittsburgh,Arizona,32,20,-230,190,4.0,4.5,42.5,46.5,2011-12
2011-10-23,St.Louis,Dallas,7,34,685,-975,10.5,14.0,44.5,43.0,2011-12
2011-10-23,GreenBay,Minnesota,33,27,-650,475,9.5,11.0,47.5,47.0,2011-12
2011-10-23,Indianapolis,NewOrleans,7,62,675,-950,14.0,14.0,47.5,49.0,2011-12
2011-10-24,Baltimore,Jacksonville,7,12,-600,450,9.0,10.5,39.0,39.0,2011-12
2011-10-30,Indianapolis,Tennessee,10,27,300,-360,9.0,7.5,42.0,43.5,2011-12
2011-10-30,Jacksonville,Houston,14,24,360,-460,9.5,10.0,41.5,41.0,2011-12
2011-10-30,Minnesota,Carolina,24,21,155,-175,4.0,3.0,47.0,47.0,2011-12
2011-10-30,NewOrleans,St.Louis,21,31,-950,675,13.0,14.0,47.5,48.5,2011-12
2011-10-30,Arizona,Baltimore,27,30,520,-720,13.0,11.5,44.5,43.0,2011-12
2011-10-30,Miami,NYGiants,17,20,400,-500,10.0,10.0,42.0,43.5,2011-12
2011-10-30,Washington,Buffalo,0,23,175,-210,4.0,4.0,46.0,46.5,2011-12
2011-10-30,Detroit,Denver,45,10,-190,165,3.0,3.5,43.5,43.5,2011-12
2011-10-30,NewEngland,Pittsburgh,17,25,-170,150,1.5,3.0,52.0,52.0,2011-12
2011-10-30,Cleveland,SanFrancisco,10,20,350,-450,9.5,9.5,39.5,38.5,2011-12
2011-10-30,Cincinnati,Seattle,34,12,-130,110,2.5,1.5,38.5,37.5,2011-12
2011-10-30,Dallas,Philadelphia,7,34,150,-170,3.5,3.0,51.0,49.5,2011-12
2011-10-31,SanDiego,KansasCity,20,23,-165,145,3.5,3.0,44.5,44.5,2011-12
2011-11-06,Atlanta,Indianapolis,31,7,-300,250,9.0,7.0,45.0,44.5,2011-12
2011-11-06,TampaBay,NewOrleans,16,27,335,-430,9.0,9.0,51.5,51.0,2011-12
2011-11-06,Cleveland,Houston,12,30,425,-550,10.5,11.0,40.0,42.5,2011-12
2011-11-06,NYJets,Buffalo,27,11,115,-135,1.0,2.5,43.5,45.5,2011-12
2011-11-06,Miami,KansasCity,31,3,210,-250,5.0,5.5,39.5,40.5,2011-12
2011-11-06,SanFrancisco,Washington,19,11,-230,190,4.0,5.5,39.5,38.0,2011-12
2011-11-06,Seattle,Dallas,13,23,425,-550,12.5,10.5,42.5,46.0,2011-12
2011-11-06,Denver,Oakland,38,24,280,-340,7.0,7.0,45.0,41.5,2011-12
2011-11-06,Cincinnati,Tennessee,24,17,110,-130,3.0,2.5,40.5,41.5,2011-12
2011-11-06,St.Louis,Arizona,13,19,110,-130,3.5,1.0,43.5,42.0,2011-12
2011-11-06,NYGiants,NewEngland,24,20,400,-500,9.0,9.5,52.5,52.0,2011-12
2011-11-06,GreenBay,SanDiego,45,38,-240,200,6.0,6.0,52.0,50.5,2011-12
2011-11-06,Baltimore,Pittsburgh,23,20,170,-200,3.5,3.5,43.0,42.0,2011-12
2011-11-07,Chicago,Philadelphia,30,24,290,-350,7.0,8.0,47.0,47.5,2011-12
2011-11-10,Oakland,SanDiego,24,17,285,-350,7.0,7.0,51.0,47.5,2011-12
2011-11-13,Pittsburgh,Cincinnati,24,17,-210,175,3.0,3.5,41.5,40.5,2011-12
2011-11-13,Denver,KansasCity,17,10,165,-190,4.0,3.0,42.5,42.5,2011-12
2011-11-13,Jacksonville,Indianapolis,17,3,-155,135,3.0,3.0,37.0,37.5,2011-12
2011-11-13,Buffalo,Dallas,7,44,180,-220,6.0,4.5,48.0,48.5,2011-12
2011-11-13,Houston,TampaBay,37,9,-200,170,3.0,3.5,45.5,45.5,2011-12
2011-11-13,Tennessee,Carolina,30,3,170,-200,3.0,3.5,45.5,47.0,2011-12
2011-11-13,Washington,Miami,9,20,185,-225,3.5,4.0,37.5,38.5,2011-12
2011-11-13,NewOrleans,Atlanta,26,23,-105,-115,1.0,1.0,51.5,50.0,2011-12
2011-11-13,Detroit,Chicago,13,37,125,-145,2.5,3.0,47.0,42.5,2011-12
2011-11-13,St.Louis,Cleveland,13,12,130,-150,3.0,2.5,37.0,36.5,2011-12
2011-11-13,Arizona,Philadelphia,21,17,560,-760,14.0,13.0,47.0,47.0,2011-12
2011-11-13,Baltimore,Seattle,17,22,-320,260,7.5,7.0,39.5,38.5,2011-12
2011-11-13,NYGiants,SanFrancisco,20,27,180,-220,3.5,4.0,43.5,43.0,2011-12
2011-11-13,NewEngland,NYJets,37,16,125,-145,0.0,2.5,48.0,47.0,2011-12
2011-11-14,Minnesota,GreenBay,7,45,475,-650,14.0,13.0,51.5,49.5,2011-12
2011-11-17,NYJets,Denver,13,17,-270,230,5.0,6.5,42.5,38.5,2011-12
2011-11-20,Tennessee,Atlanta,17,23,200,-240,6.5,5.5,44.0,44.0,2011-12
2011-11-20,Buffalo,Miami,8,35,130,-150,2.0,3.0,43.0,44.0,2011-12
2011-11-20,Cincinnati,Baltimore,24,31,245,-290,9.0,7.0,41.0,40.5,2011-12
2011-11-20,Jacksonville,Cleveland,10,14,115,-135,1.5,1.0,36.0,34.5,2011-12
2011-11-20,Oakland,Minnesota,27,21,115,-135,1.5,2.0,44.5,46.5,2011-12
2011-11-20,Carolina,Detroit,35,49,250,-300,7.0,7.0,49.0,48.0,2011-12
2011-11-20,TampaBay,GreenBay,26,35,550,-750,14.5,13.5,49.5,48.5,2011-12
2011-11-20,Dallas,Washington,27,24,-345,285,7.5,7.0,41.0,42.5,2011-12
2011-11-20,Arizona,SanFrancisco,7,23,450,-600,10.0,10.0,42.0,40.5,2011-12
2011-11-20,Seattle,St.Louis,24,7,130,-150,3.0,3.0,37.0,41.0,2011-12
2011-11-20,SanDiego,Chicago,20,31,180,-220,4.0,4.0,47.0,45.5,2011-12
2011-11-20,Philadelphia,NYGiants,17,10,190,-230,3.5,6.0,47.0,45.0,2011-12
2011-11-21,KansasCity,NewEngland,3,34,1125,-1700,14.5,17.0,48.0,46.5,2011-12
2011-11-24,GreenBay,Detroit,27,15,-200,170,7.0,4.5,55.5,55.0,2011-12
2011-11-24,Miami,Dallas,19,20,260,-320,9.0,7.0,44.0,46.0,2011-12
2011-11-24,SanFrancisco,Baltimore,6,16,150,-170,4.5,3.5,39.0,40.5,2011-12
2011-11-27,Arizona,St.Louis,23,20,115,-135,3.0,2.5,39.0,40.0,2011-12
2011-11-27,Buffalo,NYJets,24,28,375,-475,8.5,9.5,43.5,42.5,2011-12
2011-11-27,Cleveland,Cincinnati,20,23,230,-290,7.5,6.5,36.0,38.5,2011-12
2011-11-27,Houston,Jacksonville,20,13,-285,225,3.5,6.0,40.0,37.0,2011-12
2011-11-27,Carolina,Indianapolis,27,19,-210,170,4.0,3.5,44.5,46.5,2011-12
2011-11-27,TampaBay,Tennessee,17,23,145,-165,3.5,3.0,42.0,43.5,2011-12
2011-11-27,Minnesota,Atlanta,14,24,405,-530,9.0,10.0,44.0,44.0,2011-12
2011-11-27,Chicago,Oakland,20,25,125,-145,1.5,3.0,46.0,40.5,2011-12
2011-11-27,Washington,Seattle,23,17,135,-155,4.5,3.0,37.5,37.0,2011-12
2011-11-27,NewEngland,Philadelphia,38,20,-155,135,3.0,3.0,49.5,50.5,2011-12
2011-11-27,Denver,SanDiego,16,13,170,-210,7.0,4.5,44.5,42.5,2011-12
2011-11-27,Pittsburgh,KansasCity,13,9,-600,440,10.5,10.5,39.5,42.0,2011-12
2011-11-28,NYGiants,NewOrleans,24,49,255,-310,6.5,7.0,52.0,51.0,2011-12
2011-12-01,Philadelphia,Seattle,14,31,-160,140,3.0,3.0,44.0,43.5,2011-12
2011-12-04,Tennessee,Buffalo,23,17,-105,-115,1.5,1.0,44.0,43.5,2011-12
2011-12-04,KansasCity,Chicago,10,3,320,-400,9.0,9.0,38.5,35.5,2011-12
2011-12-04,Oakland,Miami,14,34,150,-170,2.5,3.0,42.5,43.0,2011-12
2011-12-04,Cincinnati,Pittsburgh,7,35,260,-320,7.0,7.0,42.0,43.5,2011-12
2011-12-04,Baltimore,Cleveland,24,10,-325,255,7.0,7.0,37.5,38.5,2011-12
2011-12-04,NYJets,Washington,34,19,-175,155,3.5,3.0,37.5,39.0,2011-12
2011-12-04,Atlanta,Houston,10,17,-125,105,2.5,1.5,41.0,38.0,2011-12
2011-12-04,Carolina,TampaBay,38,19,-140,120,3.5,2.5,48.0,46.5,2011-12
2011-12-04,Detroit,NewOrleans,17,31,300,-370,8.5,8.5,53.5,55.5,2011-12
2011-12-04,Denver,Minnesota,35,32,105,-125,1.0,1.0,37.5,37.5,2011-12
2011-12-04,St.Louis,SanFrancisco,0,26,550,-850,13.0,14.0,37.5,38.5,2011-12
2011-12-04,Dallas,Arizona,13,19,-210,170,6.5,4.0,45.5,47.0,2011-12
2011-12-04,GreenBay,NYGiants,38,35,-310,250,7.0,7.0,52.5,54.0,2011-12
2011-12-04,Indianapolis,NewEngland,24,31,1300,-2400,20.5,20.5,48.0,48.5,2011-12
2011-12-05,SanDiego,Jacksonville,38,14,-170,150,1.5,3.0,40.0,40.0,2011-12
2011-12-08,Cleveland,Pittsburgh,3,14,816,-1100,14.0,14.0,39.5,40.5,2011-12
2011-12-11,Indianapolis,Baltimore,10,24,900,-1400,16.0,16.0,41.0,41.5,2011-12
2011-12-11,Houston,Cincinnati,20,19,120,-140,3.0,2.5,37.5,37.5,2011-12
2011-12-11,Oakland,GreenBay,16,46,475,-700,12.0,12.0,55.0,49.5,2011-12
2011-12-11,KansasCity,NYJets,10,37,435,-660,9.5,10.5,37.0,35.5,2011-12
2011-12-11,Minnesota,Detroit,28,34,415,-525,12.0,10.5,47.0,47.0,2011-12
2011-12-11,NewOrleans,Tennessee,22,17,-180,160,4.5,3.5,48.0,48.0,2011-12
2011-12-11,Philadelphia,Miami,26,10,120,-140,3.5,3.0,44.0,44.0,2011-12
2011-12-11,NewEngland,Washington,34,27,-350,280,8.5,7.5,48.0,46.5,2011-12
2011-12-11,Atlanta,Carolina,31,23,-150,130,3.0,2.5,48.5,47.5,2011-12
2011-12-11,TampaBay,Jacksonville,14,41,-145,125,2.5,3.0,40.0,42.0,2011-12
2011-12-11,SanFrancisco,Arizona,19,21,-175,155,3.5,3.5,40.5,39.0,2011-12
2011-12-11,Chicago,Denver,10,13,155,-175,4.0,3.0,36.0,35.5,2011-12
2011-12-11,Buffalo,SanDiego,10,37,270,-340,6.5,7.0,46.5,49.5,2011-12
2011-12-11,NYGiants,Dallas,37,34,175,-215,3.5,4.5,49.5,49.5,2011-12
2011-12-12,St.Louis,Seattle,13,30,330,-420,9.5,9.0,37.0,38.5,2011-12
2011-12-15,Jacksonville,Atlanta,14,41,650,-900,11.0,13.5,42.5,41.5,2011-12
2011-12-17,Dallas,TampaBay,31,15,-360,300,6.0,7.0,46.0,47.0,2011-12
2011-12-18,Washington,NYGiants,23,10,230,-280,7.5,6.0,45.5,46.0,2011-12
2011-12-18,GreenBay,KansasCity,14,19,-665,490,14.0,12.0,46.5,45.5,2011-12
2011-12-18,NewOrleans,Minnesota,42,20,-325,255,7.0,7.0,51.0,53.5,2011-12
2011-12-18,Seattle,Chicago,38,14,170,-195,4.0,3.0,35.5,34.5,2011-12
2011-12-18,Miami,Buffalo,30,23,-110,-110,1.0,0.0,41.0,42.0,2011-12
2011-12-18,Carolina,Houston,28,13,200,-250,6.5,4.5,46.5,45.0,2011-12
2011-12-18,Tennessee,Indianapolis,13,27,-295,235,7.0,6.5,40.5,41.5,2011-12
2011-12-18,Cincinnati,St.Louis,20,13,-335,265,6.5,7.0,38.5,38.5,2011-12
2011-12-18,Detroit,Oakland,28,27,-145,125,0.0,3.0,48.0,47.5,2011-12
2011-12-18,NewEngland,Denver,41,23,-315,255,4.5,7.5,46.5,47.5,2011-12
2011-12-18,NYJets,Philadelphia,19,45,150,-170,2.0,3.0,45.0,44.0,2011-12
2011-12-18,Cleveland,Arizona,17,20,210,-260,6.5,6.0,37.0,37.0,2011-12
2011-12-18,Baltimore,SanDiego,14,34,-115,-105,1.0,1.0,43.0,45.0,2011-12
2011-12-19,Pittsburgh,SanFrancisco,3,20,130,-150,1.0,3.0,39.0,36.5,2011-12
2011-12-22,Houston,Indianapolis,16,19,-320,260,6.5,7.0,40.5,40.5,2011-12
2011-12-24,Oakland,KansasCity,16,13,125,-145,1.0,2.5,43.0,43.0,2011-12
2011-12-24,Denver,Buffalo,14,40,-155,135,3.0,3.0,42.5,43.5,2011-12
2011-12-24,Jacksonville,Tennessee,17,23,310,-380,7.5,8.0,39.0,38.5,2011-12
2011-12-24,Arizona,Cincinnati,16,23,180,-220,5.5,4.0,40.0,41.0,2011-12
2011-12-24,Miami,NewEngland,24,27,310,-380,10.5,7.5,48.5,49.0,2011-12
2011-12-24,Cleveland,Baltimore,14,20,500,-650,13.5,11.0,39.0,38.5,2011-12
2011-12-24,NYGiants,NYJets,29,14,125,-145,3.0,2.5,47.0,46.5,2011-12
2011-12-24,Minnesota,Washington,33,26,220,-260,5.5,6.0,43.5,43.0,2011-12
2011-12-24,TampaBay,Carolina,16,48,300,-360,7.0,7.5,49.0,48.0,2011-12
2011-12-24,St.Louis,Pittsburgh,0,27,425,-550,16.0,10.0,39.0,34.0,2011-12
2011-12-24,SanDiego,Detroit,10,38,-120,100,1.0,0.0,50.5,52.5,2011-12
2011-12-24,SanFrancisco,Seattle,19,17,-140,120,3.0,2.5,38.0,37.0,2011-12
2011-12-24,Philadelphia,Dallas,20,7,-130,110,3.0,2.0,50.5,49.5,2011-12
2011-12-25,Chicago,GreenBay,21,35,575,-850,13.0,13.0,44.5,41.0,2011-12
2011-12-26,Atlanta,NewOrleans,16,45,280,-340,6.5,7.0,53.0,53.0,2011-12
2012-01-01,Washington,Philadelphia,10,34,295,-355,9.0,7.0,46.0,44.5,2011-12
2012-01-01,TampaBay,Atlanta,24,45,325,-400,10.5,10.0,47.0,45.5,2011-12
2012-01-01,SanFrancisco,St.Louis,34,27,-700,500,10.5,12.5,36.0,34.5,2011-12
2012-01-01,Chicago,Minnesota,17,13,115,-135,1.0,1.5,39.0,41.5,2011-12
2012-01-01,Detroit,GreenBay,41,45,-285,245,3.0,6.5,48.0,42.0,2011-12
2012-01-01,Dallas,NYGiants,14,31,145,-165,3.0,3.0,48.0,48.0,2011-12
2012-01-01,Carolina,NewOrleans,17,45,260,-320,9.0,7.0,56.0,55.0,2011-12
2012-01-01,Tennessee,Houston,23,22,-125,105,1.5,1.5,40.5,38.5,2011-12
2012-01-01,Baltimore,Cincinnati,24,16,-150,130,3.0,3.0,39.0,38.0,2011-12
2012-01-01,Pittsburgh,Cleveland,13,9,-340,280,6.5,7.5,35.5,33.0,2011-12
2012-01-01,Indianapolis,Jacksonville,13,19,160,-180,5.0,3.0,37.0,36.5,2011-12
2012-01-01,NYJets,Miami,17,19,100,-120,2.0,1.0,41.5,39.0,2011-12
2012-01-01,Buffalo,NewEngland,21,49,425,-550,13.0,10.0,51.5,50.0,2011-12
2012-01-01,SanDiego,Oakland,38,26,125,-145,3.0,2.5,49.0,50.0,2011-12
2012-01-01,KansasCity,Denver,7,3,100,-120,3.0,2.0,36.5,37.5,2011-12
2012-01-01,Seattle,Arizona,20,23,120,-140,3.0,2.5,41.0,40.5,2011-12
2012-01-07,Cincinnati,Houston,10,31,175,-210,3.0,4.0,38.5,38.5,2011-12
2012-01-07,Detroit,NewOrleans,28,45,475,-625,9.5,10.5,58.0,59.5,2011-12
2012-01-08,Atlanta,NYGiants,2,24,125,-145,3.0,3.0,49.0,47.5,2011-12
2012-01-08,Pittsburgh,Denver,23,29,-340,270,8.0,7.5,35.5,33.5,2011-12
2012-01-14,NewOrleans,SanFrancisco,32,36,-165,145,3.0,3.5,47.5,46.5,2011-12
2012-01-14,Denver,NewEngland,10,45,500,-700,14.0,14.0,50.5,51.0,2011-12
2012-01-15,Houston,Baltimore,13,20,295,-355,7.0,8.0,38.5,37.5,2011-12
2012-01-15,NYGiants,GreenBay,37,20,290,-350,9.0,8.0,51.5,54.5,2011-12
2012-01-22,Baltimore,NewEngland,20,23,250,-300,7.0,7.0,50.5,49.0,2011-12
2012-01-22,NYGiants,SanFrancisco,20,17,105,-125,2.5,2.0,45.0,41.0,2011-12
2012-02-05,NYGiants,NewEngland,21,17,115,-135,3.5,3.0,55.5,53.0,2011-12
2012-09-05,Dallas,NYGiants,24,17,170,-200,3.0,4.0,46.5,46.0,2012-13
2012-09-09,Indianapolis,Chicago,21,41,385,-485,10.0,9.5,41.0,42.0,2012-13
2012-09-09,Philadelphia,Cleveland,17,16,-450,350,8.5,9.0,41.5,42.5,2012-13
2012-09-09,Buffalo,NYJets,28,48,130,-150,4.5,2.5,42.5,39.5,2012-13
2012-09-09,Washington,NewOrleans,40,32,325,-400,9.5,8.5,50.5,50.0,2012-13
2012-09-09,NewEngland,Tennessee,34,13,-230,190,6.5,5.0,47.5,48.0,2012-13
2012-09-09,Jacksonville,Minnesota,23,26,165,-185,4.5,3.0,38.0,38.0,2012-13
2012-09-09,Miami,Houston,10,30,625,-825,7.0,13.0,43.5,41.5,2012-13
2012-09-09,St.Louis,Detroit,23,27,325,-400,9.0,8.5,46.5,46.0,2012-13
2012-09-09,Atlanta,KansasCity,40,24,-130,110,1.0,1.5,41.0,43.0,2012-13
2012-09-09,SanFrancisco,GreenBay,30,22,220,-260,6.5,6.0,45.0,47.0,2012-13
2012-09-09,Carolina,TampaBay,10,16,-160,140,3.0,3.0,46.5,45.5,2012-13
2012-09-09,Seattle,Arizona,16,20,-140,120,1.5,2.5,41.0,41.0,2012-13
2012-09-09,Pittsburgh,Denver,19,31,115,-135,2.0,1.0,45.0,45.5,2012-13
2012-09-10,Cincinnati,Baltimore,13,44,280,-340,7.0,7.0,41.0,43.0,2012-13
2012-09-10,SanDiego,Oakland,22,14,103,-114,1.0,1.0,47.5,47.5,2012-13
2012-09-13,Chicago,GreenBay,10,23,190,-230,4.0,5.5,50.0,51.0,2012-13
2012-09-16,TampaBay,NYGiants,34,41,300,-360,8.5,7.5,44.5,43.5,2012-13
2012-09-16,Arizona,NewEngland,20,18,625,-825,13.5,13.5,49.0,47.0,2012-13
2012-09-16,Minnesota,Indianapolis,20,23,-155,135,0.0,3.0,44.5,45.5,2012-13
2012-09-16,NewOrleans,Carolina,27,35,-155,135,3.0,3.0,51.0,53.5,2012-13
2012-09-16,KansasCity,Buffalo,17,35,145,-165,3.0,3.0,44.0,45.0,2012-13
2012-09-16,Baltimore,Philadelphia,23,24,135,-155,3.0,2.5,43.5,47.0,2012-13
2012-09-16,Oakland,Miami,13,35,-135,115,3.0,1.0,39.5,41.0,2012-13
2012-09-16,Cleveland,Cincinnati,27,34,265,-325,7.0,7.0,40.0,40.0,2012-13
2012-09-16,Houston,Jacksonville,27,7,-290,245,7.5,7.0,41.0,40.0,2012-13
2012-09-16,Dallas,Seattle,7,27,-185,165,3.0,3.0,42.0,43.0,2012-13
2012-09-16,Washington,St.Louis,28,31,-185,165,3.0,3.5,44.0,42.0,2012-13
2012-09-16,NYJets,Pittsburgh,10,27,190,-230,6.0,4.5,42.0,43.0,2012-13
2012-09-16,Tennessee,SanDiego,10,38,217,-257,7.0,7.0,44.0,43.5,2012-13
2012-09-16,Detroit,SanFrancisco,19,27,250,-300,7.0,7.0,44.0,43.5,2012-13
2012-09-17,Denver,Atlanta,21,27,135,-155,4.0,3.0,49.0,50.5,2012-13
2012-09-20,NYGiants,Carolina,36,7,130,-150,1.0,3.0,52.0,49.0,2012-13
2012-09-23,St.Louis,Chicago,6,23,255,-310,9.0,7.0,44.5,42.0,2012-13
2012-09-23,TampaBay,Dallas,10,16,280,-340,7.0,7.0,45.5,45.5,2012-13
2012-09-23,SanFrancisco,Minnesota,13,24,-310,255,7.0,7.0,43.5,42.5,2012-13
2012-09-23,Detroit,Tennessee,41,44,-200,170,3.0,4.0,47.0,47.0,2012-13
2012-09-23,Cincinnati,Washington,38,31,155,-175,3.5,3.0,46.5,49.5,2012-13
2012-09-23,NYJets,Miami,23,20,-150,130,3.0,3.0,40.5,40.5,2012-13
2012-09-23,KansasCity,NewOrleans,27,24,320,-400,9.0,8.5,53.0,51.5,2012-13
2012-09-23,Buffalo,Cleveland,24,14,-140,120,3.0,3.0,43.5,45.0,2012-13
2012-09-23,Jacksonville,Indianapolis,22,17,160,-180,3.5,3.0,42.0,42.0,2012-13
2012-09-23,Philadelphia,Arizona,6,27,-175,155,3.5,3.0,44.5,42.0,2012-13
2012-09-23,Atlanta,SanDiego,27,3,140,-160,3.0,3.0,49.0,47.5,2012-13
2012-09-23,Houston,Denver,31,25,-120,100,1.0,1.5,47.5,43.5,2012-13
2012-09-23,Pittsburgh,Oakland,31,34,-200,170,5.0,4.0,43.0,45.0,2012-13
2012-09-23,NewEngland,Baltimore,30,31,120,-140,3.0,3.0,48.5,48.0,2012-13
2012-09-24,GreenBay,Seattle,12,14,135,-155,7.0,3.0,49.0,50.5,2012-13
2012-09-27,Cleveland,Baltimore,16,23,450,-600,12.0,11.5,44.0,43.5,2012-13
2012-09-30,NewEngland,Buffalo,52,28,-205,180,6.0,4.0,50.5,47.5,2012-13
2012-09-30,Minnesota,Detroit,20,13,175,-200,4.5,3.5,47.0,48.0,2012-13
2012-09-30,Carolina,Atlanta,28,30,260,-320,7.0,7.0,50.0,48.0,2012-13
2012-09-30,SanFrancisco,NYJets,34,0,-200,170,3.5,3.5,40.5,41.0,2012-13
2012-09-30,SanDiego,KansasCity,37,20,-140,120,1.5,2.0,46.0,43.0,2012-13
